identifier,size,path,session_time,sub_name,session_id,experiment_id,container_id,group,group_count,imaging_depth,location,fov_height,fov_width,specimen_name,sub_sex,sub_age,sub_genotype,stim_types,#_rois,session_end
3eaf1acf-7a63-4286-a7c0-7a58d8cae2f8,21166274512,sub-684475/sub-684475_ses-1294084428-acq-1294179945-raw-movies_ophys.nwb,2023-08-31 20:49:56.751000+00:00,684475,1294084428,1294179945,0,3,4,271,VISpm,512,512,684475,M,P108.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_clip_A_presentations', 'movie_clip_C_presentations', 'movie_clip_B_presentations', 'gray_presentations'}",18,4228.231917
4cfa15bb-eac7-4273-9141-6d0cc2034506,21161416822,sub-684475/sub-684475_ses-1294084428-acq-1294179943-raw-movies_ophys.nwb,2023-08-31 20:49:56.751000+00:00,684475,1294084428,1294179943,0,3,4,171,VISpm,512,512,684475,M,P108.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_clip_A_presentations', 'movie_clip_C_presentations', 'movie_clip_B_presentations', 'gray_presentations'}",14,4228.231917
d0b9a557-2c98-4fbc-af96-2318e6e5f2eb,21174751013,sub-684475/sub-684475_ses-1293785946-acq-1293914859-raw-movies_ophys.nwb,2023-08-30 21:24:40.992000+00:00,684475,1293785946,1293914859,0,2,4,270,VISl,512,512,684475,M,P107.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_clip_A_presentations', 'movie_clip_C_presentations', 'movie_clip_B_presentations', 'gray_presentations'}",23,4227.550067
6b8f9ba6-2481-4c7b-b78c-38c2b878d246,21157674869,sub-684475/sub-684475_ses-1294084428-acq-1294179942-raw-movies_ophys.nwb,2023-08-31 20:49:56.751000+00:00,684475,1294084428,1294179942,0,2,4,265,VISl,512,512,684475,M,P108.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_clip_A_presentations', 'movie_clip_C_presentations', 'movie_clip_B_presentations', 'gray_presentations'}",11,4228.231917
c407d5e4-9431-4f94-b5d0-2b28069fa244,21179610915,sub-684475/sub-684475_ses-1294259213-acq-1294370666-raw-movies_ophys.nwb,2023-09-01 16:38:17.593000+00:00,684475,1294259213,1294370666,0,3,4,270,VISpm,512,512,684475,M,P109.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_clip_A_presentations', 'movie_clip_C_presentations', 'movie_clip_B_presentations', 'gray_presentations'}",28,4229.257247
51a054d7-0219-4b90-afc0-b982e08dc6a3,21178456215,sub-684475/sub-684475_ses-1294259213-acq-1294370664-raw-movies_ophys.nwb,2023-09-01 16:38:17.593000+00:00,684475,1294259213,1294370664,0,3,4,170,VISpm,512,512,684475,M,P109.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_clip_A_presentations', 'movie_clip_C_presentations', 'movie_clip_B_presentations', 'gray_presentations'}",27,4229.257247
8079f608-c4ab-44cc-a0d6-192fe92256bc,21203027207,sub-684475/sub-684475_ses-1293785946-acq-1293914856-raw-movies_ophys.nwb,2023-08-30 21:24:40.992000+00:00,684475,1293785946,1293914856,0,2,4,170,VISl,512,512,684475,M,P107.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_clip_A_presentations', 'movie_clip_C_presentations', 'movie_clip_B_presentations', 'gray_presentations'}",46,4227.550067
5998d11e-ad0a-41c5-ab95-ab85b70789b0,21155054332,sub-684475/sub-684475_ses-1294259213-acq-1294370663-raw-movies_ophys.nwb,2023-09-01 16:38:17.593000+00:00,684475,1294259213,1294370663,0,2,4,270,VISl,512,512,684475,M,P109.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_clip_A_presentations', 'movie_clip_C_presentations', 'movie_clip_B_presentations', 'gray_presentations'}",8,4229.257247
e09507b2-a424-4416-82d1-7bf772b41960,21160025671,sub-684475/sub-684475_ses-1293785946-acq-1293914853-raw-movies_ophys.nwb,2023-08-30 21:24:40.992000+00:00,684475,1293785946,1293914853,0,1,4,170,VISam,512,512,684475,M,P107.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_clip_A_presentations', 'movie_clip_C_presentations', 'movie_clip_B_presentations', 'gray_presentations'}",11,4227.550067
453fbf76-b589-4b24-9134-d91123bd7f36,21187144144,sub-684475/sub-684475_ses-1293785946-acq-1293914860-raw-movies_ophys.nwb,2023-08-30 21:24:40.992000+00:00,684475,1293785946,1293914860,0,3,4,170,VISpm,512,512,684475,M,P107.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_clip_A_presentations', 'movie_clip_C_presentations', 'movie_clip_B_presentations', 'gray_presentations'}",33,4227.550067
b68cfd35-026e-4321-9a41-70cacc93b694,21157608314,sub-684475/sub-684475_ses-1293785946-acq-1293914855-raw-movies_ophys.nwb,2023-08-30 21:24:40.992000+00:00,684475,1293785946,1293914855,0,1,4,270,VISam,512,512,684475,M,P107.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_clip_A_presentations', 'movie_clip_C_presentations', 'movie_clip_B_presentations', 'gray_presentations'}",9,4227.550067
32e3fc6d-c4f0-438b-9387-05aa2882aa1d,21165099151,sub-684475/sub-684475_ses-1294084428-acq-1294179939-raw-movies_ophys.nwb,2023-08-31 20:49:56.751000+00:00,684475,1294084428,1294179939,0,1,4,260,VISam,512,512,684475,M,P108.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_clip_A_presentations', 'movie_clip_C_presentations', 'movie_clip_B_presentations', 'gray_presentations'}",17,4228.231917
a8386423-e0aa-4642-811a-2511939a4062,21163881662,sub-684475/sub-684475_ses-1294084428-acq-1294179937-raw-movies_ophys.nwb,2023-08-31 20:49:56.751000+00:00,684475,1294084428,1294179937,0,1,4,165,VISam,512,512,684475,M,P108.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_clip_A_presentations', 'movie_clip_C_presentations', 'movie_clip_B_presentations', 'gray_presentations'}",16,4228.231917
32a91802-941a-4cdc-936c-cb61ae695544,21142041416,sub-684475/sub-684475_ses-1293292416-acq-1293369050-raw-movies_ophys.nwb,2023-08-28 21:22:39.604000+00:00,684475,1293292416,1293369050,0,0,4,170,Failed Cell Segmentation,512,512,684475,M,P105.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_clip_A_presentations', 'movie_clip_C_presentations', 'movie_clip_B_presentations', 'gray_presentations'}",,4228.285507
6f4c9401-d658-46a4-a65e-009664e29cc9,21166263254,sub-684475/sub-684475_ses-1294084428-acq-1294179940-raw-movies_ophys.nwb,2023-08-31 20:49:56.751000+00:00,684475,1294084428,1294179940,0,2,4,165,VISl,512,512,684475,M,P108.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_clip_A_presentations', 'movie_clip_C_presentations', 'movie_clip_B_presentations', 'gray_presentations'}",18,4228.231917
b3524bd4-208e-44ca-9f06-b397b834bb4e,21142041416,sub-684475/sub-684475_ses-1293292416-acq-1293369052-raw-movies_ophys.nwb,2023-08-28 21:22:39.604000+00:00,684475,1293292416,1293369052,0,0,4,270,Failed Cell Segmentation,512,512,684475,M,P105.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_clip_A_presentations', 'movie_clip_C_presentations', 'movie_clip_B_presentations', 'gray_presentations'}",,4228.285507
33108cde-6d24-46db-b998-33b629c41f13,21203090654,sub-684475/sub-684475_ses-1294084428-acq-1294179934-raw-movies_ophys.nwb,2023-08-31 20:49:56.751000+00:00,684475,1294084428,1294179934,0,0,4,165,VISp,512,512,684475,M,P108.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_clip_A_presentations', 'movie_clip_C_presentations', 'movie_clip_B_presentations', 'gray_presentations'}",48,4228.231917
2861b9f2-3653-44f9-9c30-c029fb93f048,21256960772,sub-684475/sub-684475_ses-1294259213-acq-1294370657-raw-movies_ophys.nwb,2023-09-01 16:38:17.593000+00:00,684475,1294259213,1294370657,0,0,4,270,VISp,512,512,684475,M,P109.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_clip_A_presentations', 'movie_clip_C_presentations', 'movie_clip_B_presentations', 'gray_presentations'}",91,4229.257247
536c17f5-8ec4-40e7-b700-1fadf8d840d7,21213940484,sub-684475/sub-684475_ses-1294259213-acq-1294370654-raw-movies_ophys.nwb,2023-09-01 16:38:17.593000+00:00,684475,1294259213,1294370654,0,0,4,170,VISp,512,512,684475,M,P109.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_clip_A_presentations', 'movie_clip_C_presentations', 'movie_clip_B_presentations', 'gray_presentations'}",56,4229.257247
cc323fd1-b5cb-4538-847d-ffae5199ee56,21298838484,sub-684475/sub-684475_ses-1294084428-acq-1294179936-raw-movies_ophys.nwb,2023-08-31 20:49:56.751000+00:00,684475,1294084428,1294179936,0,0,4,265,VISp,512,512,684475,M,P108.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_clip_A_presentations', 'movie_clip_C_presentations', 'movie_clip_B_presentations', 'gray_presentations'}",126,4228.231917
a0838aa4-7aad-4657-8cda-0db91ef17557,21142041416,sub-684475/sub-684475_ses-1293292416-acq-1293369055-raw-movies_ophys.nwb,2023-08-28 21:22:39.604000+00:00,684475,1293292416,1293369055,0,1,4,270,Failed Cell Segmentation,512,512,684475,M,P105.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_clip_A_presentations', 'movie_clip_C_presentations', 'movie_clip_B_presentations', 'gray_presentations'}",,4228.285507
f2b1ad2d-179b-436e-8c69-576a41c30c0d,21190712037,sub-684475/sub-684475_ses-1293785946-acq-1293914863-raw-movies_ophys.nwb,2023-08-30 21:24:40.992000+00:00,684475,1293785946,1293914863,0,3,4,270,VISpm,512,512,684475,M,P107.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_clip_A_presentations', 'movie_clip_C_presentations', 'movie_clip_B_presentations', 'gray_presentations'}",36,4227.550067
07248b86-0af1-4fa0-982a-04cbf347b070,21142041416,sub-684475/sub-684475_ses-1293292416-acq-1293369053-raw-movies_ophys.nwb,2023-08-28 21:22:39.604000+00:00,684475,1293292416,1293369053,0,1,4,170,Failed Cell Segmentation,512,512,684475,M,P105.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_clip_A_presentations', 'movie_clip_C_presentations', 'movie_clip_B_presentations', 'gray_presentations'}",,4228.285507
16170fb8-7d3c-490d-ad24-2b109e2f164d,21156750230,sub-684475/sub-684475_ses-1292488745-acq-1292590333-raw-movies_ophys.nwb,2023-08-24 21:06:41.852000+00:00,684475,1292488745,1292590333,0,1,4,175,VISam,512,512,684475,M,P101.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_clip_A_presentations', 'movie_clip_C_presentations', 'movie_clip_B_presentations', 'gray_presentations'}",10,4227.788667
37f21fca-b92d-446e-89e8-dcf3ccf0b7d8,21187508189,sub-684475/sub-684475_ses-1292488745-acq-1292590338-raw-movies_ophys.nwb,2023-08-24 21:06:41.852000+00:00,684475,1292488745,1292590338,0,2,4,275,VISl,512,512,684475,M,P101.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_clip_A_presentations', 'movie_clip_C_presentations', 'movie_clip_B_presentations', 'gray_presentations'}",35,4227.788667
c4daef41-5b32-4854-b80f-60e900e37a4f,21177892126,sub-684475/sub-684475_ses-1292683599-acq-1292822056-raw-movies_ophys.nwb,2023-08-25 18:34:21.316000+00:00,684475,1292683599,1292822056,0,2,4,275,VISl,512,512,684475,M,P102.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_clip_A_presentations', 'movie_clip_C_presentations', 'movie_clip_B_presentations', 'gray_presentations'}",26,4226.579147
7fe2dbf4-dd68-4a42-a2ce-ec1ad58088d0,21203600118,sub-684475/sub-684475_ses-1292488745-acq-1292590341-raw-movies_ophys.nwb,2023-08-24 21:06:41.852000+00:00,684475,1292488745,1292590341,0,3,4,275,VISpm,512,512,684475,M,P101.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_clip_A_presentations', 'movie_clip_C_presentations', 'movie_clip_B_presentations', 'gray_presentations'}",48,4227.788667
880d7c3a-b6d4-4aa0-92b9-34255101faaf,21184136891,sub-684475/sub-684475_ses-1292683599-acq-1292822057-raw-movies_ophys.nwb,2023-08-25 18:34:21.316000+00:00,684475,1292683599,1292822057,0,3,4,175,VISpm,512,512,684475,M,P102.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_clip_A_presentations', 'movie_clip_C_presentations', 'movie_clip_B_presentations', 'gray_presentations'}",31,4226.579147
b87dea2e-bf9e-4339-9345-06692a6b132c,21160764645,sub-684475/sub-684475_ses-1292683599-acq-1292822053-raw-movies_ophys.nwb,2023-08-25 18:34:21.316000+00:00,684475,1292683599,1292822053,0,1,4,275,VISam,512,512,684475,M,P102.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_clip_A_presentations', 'movie_clip_C_presentations', 'movie_clip_B_presentations', 'gray_presentations'}",12,4226.579147
25b61746-a6ff-4b37-ad85-a63f0255bb93,21365793834,sub-684475/sub-684475_ses-1292683599-acq-1292822049-raw-movies_ophys.nwb,2023-08-25 18:34:21.316000+00:00,684475,1292683599,1292822049,0,0,4,275,VISp,512,512,684475,M,P102.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_clip_A_presentations', 'movie_clip_C_presentations', 'movie_clip_B_presentations', 'gray_presentations'}",179,4226.579147
d48fde7f-4d2f-49b5-978c-0c9b8566cf4d,21159274875,sub-684475/sub-684475_ses-1292488745-acq-1292590335-raw-movies_ophys.nwb,2023-08-24 21:06:41.852000+00:00,684475,1292488745,1292590335,0,1,4,275,VISam,512,512,684475,M,P101.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_clip_A_presentations', 'movie_clip_C_presentations', 'movie_clip_B_presentations', 'gray_presentations'}",12,4227.788667
df73a02d-f3b9-4991-a6d9-975fe8adbecb,21196432092,sub-684475/sub-684475_ses-1292683599-acq-1292822059-raw-movies_ophys.nwb,2023-08-25 18:34:21.316000+00:00,684475,1292683599,1292822059,0,3,4,275,VISpm,512,512,684475,M,P102.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_clip_A_presentations', 'movie_clip_C_presentations', 'movie_clip_B_presentations', 'gray_presentations'}",41,4226.579147
5f967904-3c18-4bfa-8217-fe55e315ff01,21142041416,sub-684475/sub-684475_ses-1293292416-acq-1293369056-raw-movies_ophys.nwb,2023-08-28 21:22:39.604000+00:00,684475,1293292416,1293369056,0,2,4,170,Failed Cell Segmentation,512,512,684475,M,P105.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_clip_A_presentations', 'movie_clip_C_presentations', 'movie_clip_B_presentations', 'gray_presentations'}",,4228.285507
50ec4096-9ed7-4de4-ab2f-d7591ebad51d,21142041416,sub-684475/sub-684475_ses-1293292416-acq-1293369061-raw-movies_ophys.nwb,2023-08-28 21:22:39.604000+00:00,684475,1293292416,1293369061,0,3,4,276,Failed Cell Segmentation,512,512,684475,M,P105.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_clip_A_presentations', 'movie_clip_C_presentations', 'movie_clip_B_presentations', 'gray_presentations'}",,4228.285507
db5901c2-7624-4219-b307-41acb960fa7c,21217715597,sub-684475/sub-684475_ses-1293785946-acq-1293914850-raw-movies_ophys.nwb,2023-08-30 21:24:40.992000+00:00,684475,1293785946,1293914850,0,0,4,170,VISp,512,512,684475,M,P107.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_clip_A_presentations', 'movie_clip_C_presentations', 'movie_clip_B_presentations', 'gray_presentations'}",58,4227.550067
128f8d0b-d822-424d-99e9-368a08db84de,21223066981,sub-684475/sub-684475_ses-1292488745-acq-1292590330-raw-movies_ophys.nwb,2023-08-24 21:06:41.852000+00:00,684475,1292488745,1292590330,0,0,4,175,VISp,512,512,684475,M,P101.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_clip_A_presentations', 'movie_clip_C_presentations', 'movie_clip_B_presentations', 'gray_presentations'}",64,4227.788667
f4e774bf-d495-4e16-a15c-a76c83cb136a,21354611540,sub-684475/sub-684475_ses-1292488745-acq-1292590332-raw-movies_ophys.nwb,2023-08-24 21:06:41.852000+00:00,684475,1292488745,1292590332,0,0,4,275,VISp,512,512,684475,M,P101.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_clip_A_presentations', 'movie_clip_C_presentations', 'movie_clip_B_presentations', 'gray_presentations'}",171,4227.788667
13ce8be2-3f15-4583-8db4-ec3e879e5cb6,21201012054,sub-684475/sub-684475_ses-1292488745-acq-1292590336-raw-movies_ophys.nwb,2023-08-24 21:06:41.852000+00:00,684475,1292488745,1292590336,0,2,4,175,VISl,512,512,684475,M,P101.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_clip_A_presentations', 'movie_clip_C_presentations', 'movie_clip_B_presentations', 'gray_presentations'}",46,4227.788667
d182bd66-c627-4421-9ea0-0c4a433d957e,21193901339,sub-684475/sub-684475_ses-1292683599-acq-1292822054-raw-movies_ophys.nwb,2023-08-25 18:34:21.316000+00:00,684475,1292683599,1292822054,0,2,4,175,VISl,512,512,684475,M,P102.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_clip_A_presentations', 'movie_clip_C_presentations', 'movie_clip_B_presentations', 'gray_presentations'}",39,4226.579147
2ef7cc15-73e8-44b3-b9c6-9e9443d1fb41,21292570926,sub-684475/sub-684475_ses-1293785946-acq-1293914852-raw-movies_ophys.nwb,2023-08-30 21:24:40.992000+00:00,684475,1293785946,1293914852,0,0,4,270,VISp,512,512,684475,M,P107.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_clip_A_presentations', 'movie_clip_C_presentations', 'movie_clip_B_presentations', 'gray_presentations'}",119,4227.550067
7cbef5b6-668b-4db4-b713-a0d0c4addab9,21150871085,sub-684475/sub-684475_ses-1292683599-acq-1292822051-raw-movies_ophys.nwb,2023-08-25 18:34:21.316000+00:00,684475,1292683599,1292822051,0,1,4,175,VISam,512,512,684475,M,P102.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_clip_A_presentations', 'movie_clip_C_presentations', 'movie_clip_B_presentations', 'gray_presentations'}",4,4226.579147
0dac5019-8fc6-4035-813d-91209ac71405,21188958093,sub-684475/sub-684475_ses-1292683599-acq-1292822047-raw-movies_ophys.nwb,2023-08-25 18:34:21.316000+00:00,684475,1292683599,1292822047,0,0,4,175,VISp,512,512,684475,M,P102.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_clip_A_presentations', 'movie_clip_C_presentations', 'movie_clip_B_presentations', 'gray_presentations'}",35,4226.579147
94010113-6b65-41f3-aabe-eb130e46161a,21175246159,sub-684475/sub-684475_ses-1292488745-acq-1292590339-raw-movies_ophys.nwb,2023-08-24 21:06:41.852000+00:00,684475,1292488745,1292590339,0,3,4,175,VISpm,512,512,684475,M,P101.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_clip_A_presentations', 'movie_clip_C_presentations', 'movie_clip_B_presentations', 'gray_presentations'}",25,4227.788667
671dc802-4b57-4ef5-9bc1-4750cf08e808,21142041416,sub-684475/sub-684475_ses-1293292416-acq-1293369059-raw-movies_ophys.nwb,2023-08-28 21:22:39.604000+00:00,684475,1293292416,1293369059,0,3,4,176,Failed Cell Segmentation,512,512,684475,M,P105.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_clip_A_presentations', 'movie_clip_C_presentations', 'movie_clip_B_presentations', 'gray_presentations'}",,4228.285507
ef578acc-d7a4-42f4-af05-1e12054195ad,21178359473,sub-684475/sub-684475_ses-1294259213-acq-1294370658-raw-movies_ophys.nwb,2023-09-01 16:38:17.593000+00:00,684475,1294259213,1294370658,0,1,4,170,VISam,512,512,684475,M,P109.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_clip_A_presentations', 'movie_clip_C_presentations', 'movie_clip_B_presentations', 'gray_presentations'}",27,4229.257247
47ba9539-ed19-4bbd-8813-ef1e7c128f56,21150143031,sub-684475/sub-684475_ses-1294259213-acq-1294370660-raw-movies_ophys.nwb,2023-09-01 16:38:17.593000+00:00,684475,1294259213,1294370660,0,1,4,270,VISam,512,512,684475,M,P109.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_clip_A_presentations', 'movie_clip_C_presentations', 'movie_clip_B_presentations', 'gray_presentations'}",4,4229.257247
f0948f40-41bc-4b15-b1e7-312140b786bb,21142041416,sub-684475/sub-684475_ses-1293292416-acq-1293369058-raw-movies_ophys.nwb,2023-08-28 21:22:39.604000+00:00,684475,1293292416,1293369058,0,2,4,270,Failed Cell Segmentation,512,512,684475,M,P105.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_clip_A_presentations', 'movie_clip_C_presentations', 'movie_clip_B_presentations', 'gray_presentations'}",,4228.285507
3b8f0772-4976-41c2-9a7d-8c5fb64d66da,21171003862,sub-684475/sub-684475_ses-1294259213-acq-1294370661-raw-movies_ophys.nwb,2023-09-01 16:38:17.593000+00:00,684475,1294259213,1294370661,0,2,4,170,VISl,512,512,684475,M,P109.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_clip_A_presentations', 'movie_clip_C_presentations', 'movie_clip_B_presentations', 'gray_presentations'}",21,4229.257247
70191a4f-b3f5-4458-9b93-94f98a15083a,21174567287,sub-690567/sub-690567_ses-1310108019-acq-1310222081-raw-movies_ophys.nwb,2023-11-10 22:45:22.006000+00:00,690567,1310108019,1310222081,0,1,4,183,VISam,512,512,690567,M,P141.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_clip_A_presentations', 'movie_clip_C_presentations', 'movie_clip_B_presentations', 'gray_presentations'}",42,4226.957357
1a2cc043-d873-4c9c-b802-3c4fc0a5e8d7,21371734721,sub-690567/sub-690567_ses-1310108019-acq-1310222080-raw-movies_ophys.nwb,2023-11-10 22:45:22.006000+00:00,690567,1310108019,1310222080,0,0,4,267,VISp,512,512,690567,M,P141.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_clip_A_presentations', 'movie_clip_C_presentations', 'movie_clip_B_presentations', 'gray_presentations'}",203,4226.957357
163ebda5-774d-4dec-bbbd-2bf697ec14d0,21317924944,sub-690567/sub-690567_ses-1310108019-acq-1310222086-raw-movies_ophys.nwb,2023-11-10 22:45:22.006000+00:00,690567,1310108019,1310222086,0,2,4,265,VISl,512,512,690567,M,P141.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_clip_A_presentations', 'movie_clip_C_presentations', 'movie_clip_B_presentations', 'gray_presentations'}",159,4226.957357
8daab3f7-4746-4830-b836-c9d4b5321247,21246774940,sub-690567/sub-690567_ses-1310108019-acq-1310222077-raw-movies_ophys.nwb,2023-11-10 22:45:22.006000+00:00,690567,1310108019,1310222077,0,0,4,157,VISp,512,512,690567,M,P141.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_clip_A_presentations', 'movie_clip_C_presentations', 'movie_clip_B_presentations', 'gray_presentations'}",101,4226.957357
abe23d1e-9a8c-4515-b97a-7118ba39ec88,21164021671,sub-690567/sub-690567_ses-1309864499-acq-1309952303-raw-movies_ophys.nwb,2023-11-09 22:37:10.021000+00:00,690567,1309864499,1309952303,0,1,4,289,VISam,512,512,690567,M,P140.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_clip_A_presentations', 'movie_clip_C_presentations', 'movie_clip_B_presentations', 'gray_presentations'}",34,4227.352157
4435a9c2-95d5-4663-b30a-6fcf344d874b,21248387474,sub-690567/sub-690567_ses-1309864499-acq-1309952307-raw-movies_ophys.nwb,2023-11-09 22:37:10.021000+00:00,690567,1309864499,1309952307,0,3,4,175,VISpm,512,512,690567,M,P140.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_clip_A_presentations', 'movie_clip_C_presentations', 'movie_clip_B_presentations', 'gray_presentations'}",103,4227.352157
7f26ab19-8860-4ca9-a930-4031f505fc56,21332096499,sub-690567/sub-690567_ses-1309864499-acq-1309952306-raw-movies_ophys.nwb,2023-11-09 22:37:10.021000+00:00,690567,1309864499,1309952306,0,2,4,259,VISl,512,512,690567,M,P140.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_clip_A_presentations', 'movie_clip_C_presentations', 'movie_clip_B_presentations', 'gray_presentations'}",171,4227.352157
39a28d77-5279-40e9-b682-4be265fdd763,21287778296,sub-690567/sub-690567_ses-1309864499-acq-1309952298-raw-movies_ophys.nwb,2023-11-09 22:37:10.021000+00:00,690567,1309864499,1309952298,0,0,4,163,VISp,512,512,690567,M,P140.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_clip_A_presentations', 'movie_clip_C_presentations', 'movie_clip_B_presentations', 'gray_presentations'}",135,4227.352157
